claims_in_past_90_days,days_since_last_claim,amount_vs_policy_max_ratio,user_role,amount_claimed,budget_utilization_ratio,days_since_expense,is_weekend_expense,historical_approval_rate,has_policy_violation,violation_severity,manager_comment_length,flags_count,is_fraud
32,2,0.6399,Contractor,132.9,0.094,0,False,0.7255,False,none,20,3,1
1,8,0.2981,Employee,169.56,0.0355,6,False,0.9066,False,none,2,0,0
3,11,0.0,Employee,96.66,0.0289,1,True,0.9873,False,none,11,0,0
1,60,0.0,Manager,245.84,0.0329,0,False,0.9746,True,low,36,1,0
0,-1,0.5398,Employee,209.55,0.0665,0,False,0.0,False,none,0,0,0
2,8,1.6353,Employee,650.28,0.1678,0,True,0.7203,True,high,109,4,1
1,6,0.1746,Director,687.04,0.0352,0,False,0.9548,False,none,2,0,0
6,12,0.1631,Employee,82.33,0.0329,3,True,0.9478,False,none,5,0,0
1,18,0.0668,Employee,35.03,0.0115,0,True,0.9409,False,none,13,0,0
2,27,0.1207,Employee,51.62,0.0198,1,True,0.9664,False,none,1,0,0
4,54,0.0,Contractor,204.15,0.1669,4,False,0.9696,False,none,13,0,0
1,22,0.1116,Employee,62.13,0.0183,1,False,0.9978,False,none,1,0,0
2,30,0.2298,Contractor,54.64,0.0792,3,False,0.9077,False,none,7,0,0
0,-1,0.6007,Employee,292.52,0.0771,9,False,0.0,False,none,6,0,0
2,5,0.4236,Manager,421.56,0.0532,1,True,0.9494,False,none,3,0,0
4,34,0.5652,Director,2023.17,0.0976,2,False,0.989,False,none,2,0,0
8,2,1.1452,Employee,492.49,0.1688,0,True,0.7575,True,medium,64,3,1
0,-1,0.5405,Employee,224.13,0.1032,0,False,0.0,False,none,12,0,0
0,-1,0.2427,Manager,198.3,0.0336,7,False,0.0,False,none,13,0,0
2,13,0.526,Director,1815.5491646940916,0.0912,12,False,0.9801,False,none,11,0,0
1,35,0.0,Manager,267.52863463818284,0.0326,43,False,0.9743,False,none,14,0,0
0,-1,0.304,Director,778.82,0.0315,12,False,0.0,False,none,9,0,0
0,-1,0.1765,Director,448.04,0.0181,0,False,0.0,True,low,12,1,0
3,29,0.19,Executive,1119.77,0.0205,3,False,0.8965,False,none,14,0,0
1,23,0.1888,Employee,69.19,0.0233,18,True,0.8697,False,none,6,0,0
2,5,0.2356,Director,517.81,0.035,8,False,0.95,False,none,13,0,0
4,11,0.0884,Employee,35.93,0.0121,4,True,0.9167,False,none,5,0,0
5,2,0.0885,Employee,40.59,0.0108,4,True,0.972,True,low,43,1,0
0,-1,0.1613,Director,469.57,0.0187,0,False,0.0,False,none,14,0,0
19,2,0.0417,Manager,44.56,0.0054,2,True,0.7989,False,none,18,3,1
5,10,1.065,Director,4081.61,0.1756,0,True,0.6269,True,medium,125,3,1
3,45,0.4291,Director,1567.51,0.0798,0,False,0.9757,False,none,5,0,0
1,15,0.1774,Manager,191.34,0.0369,8,False,0.9692,False,none,14,0,0
1,29,0.3464,Employee,150.27,0.0784,0,False,0.941,False,none,14,0,0
5,14,3.0497,Director,8052.13,0.3772,20,True,0.5571,True,high,203,3,1
6,32,0.0758,Manager,94.36,0.012,4,False,0.9924,False,none,12,0,0
1,6,0.1747,Executive,658.09,0.0128,0,False,0.8628,False,none,5,0,0
3,19,0.0876,Employee,41.24,0.0247,8,False,0.8968,False,none,3,0,0
1,15,0.3363,Employee,196.08,0.0547,0,False,0.9818,False,none,1,0,0
3,44,0.0,Executive,330.5450594514383,0.0073,0,False,0.9885,False,none,15,0,0
39,2,0.0067,Director,25.22,0.0019,3,False,0.7815,False,none,15,1,1
4,60,0.1331,Director,543.32,0.0212,2,True,0.9548,False,none,3,0,0
29,2,0.145,Manager,112.6,0.0141,1,False,0.7277,False,none,5,1,1
2,16,8.3105,Contractor,2149.15,1.9992,17,True,0.5214,True,high,264,3,1
3,60,0.2694,Manager,324.29,0.0436,18,False,0.9801,False,none,6,0,0
8,2,1.8327,Employee,787.61,0.3888,1,True,0.6359,True,high,162,6,1
4,5,0.9167,Employee,323.9461533999594,0.0761,0,False,0.915,False,none,11,0,0
1,59,0.2547,Contractor,46.82,0.0474,4,False,0.8666,False,none,4,0,0
34,1,0.2119,Employee,115.64,0.0392,3,True,0.8386,False,none,6,2,1
1,28,0.0778,Executive,403.76,0.0087,8,False,0.9232,True,low,38,1,0
3,42,0.1879,Employee,74.85,0.0246,0,True,0.8669,False,none,12,0,0
2,40,0.0922,Employee,50.86,0.0,7,False,0.9516,False,none,15,0,0
4,27,8.1952,Manager,9384.81,1.1982,8,True,0.5437,True,high,229,7,1
2,57,0.1961,Manager,222.62,0.03,1,False,0.9586,False,none,13,0,0
3,9,0.2678,Employee,181.78,0.0696,3,False,0.9561,False,none,2,0,0
5,59,0.3878,Employee,175.51,0.0753,14,False,0.9027,False,none,6,0,0
4,11,0.8304,Employee,301.39,0.0877,6,False,0.9132,False,none,5,0,0
3,60,0.2539,Employee,134.91,0.0399,5,False,0.8699,False,none,15,0,0
1,5,1.0091,Manager,590.9350900740493,0.0681,7,False,0.955,False,none,15,0,0
2,28,0.6692,Employee,325.0630115355936,0.0978,0,False,0.8542,False,none,3,0,0
0,-1,0.1984,Manager,262.83,0.0328,1,False,0.0,False,none,15,0,0
1,60,0.6851,Employee,248.72,0.0825,487,True,0.5228,True,medium,96,4,1
2,113,1.0575,Employee,494.02,0.2063,366,True,0.7883,True,medium,57,5,1
4,22,0.454,Employee,187.98,0.0708,16,False,0.9996,False,none,4,0,0
3,58,0.0,Manager,304.16,0.0321,0,False,0.9084,False,none,1,0,0
3,48,0.0842,Manager,76.3,0.0103,11,False,0.9977,False,none,1,0,0
2,48,0.0,Employee,190.18,0.0698,9,False,0.8992,False,none,13,0,0
1,44,0.2413,Employee,153.99,0.0416,1,False,0.8697,False,none,15,0,0
4,42,0.0993,Director,320.2,0.0178,4,False,0.9055,False,none,15,0,0
2,37,0.2414,Employee,99.17,0.0287,4,False,0.8774,False,none,12,0,0
1,13,0.0795,Director,213.1,0.0107,4,False,0.9101,False,none,2,0,0
1,10,0.1206,Director,503.86,0.0227,4,False,0.9141,False,none,13,0,0
3,55,0.1449,Employee,83.75,0.0236,7,False,0.8917,False,none,14,0,0
1,3,0.1004,Executive,387.19,0.0101,2,False,0.9306,False,none,12,0,0
37,0,0.259,Employee,128.68,0.0461,1,False,0.7144,False,none,11,2,1
0,-1,0.1115,Executive,534.19,0.0116,3,False,0.0,True,low,26,1,0
3,43,0.3877,Director,1157.85,0.0463,3,False,0.8595,True,low,12,1,0
0,-1,0.6046,Employee,345.81,0.1172,10,False,0.0,False,none,10,0,0
1,6,0.526,Employee,324.1,0.1245,0,False,0.9393,False,none,2,0,0
1,14,0.143,Manager,113.65,0.0128,0,False,0.9443,False,none,5,0,0
5,36,0.4076,Employee,141.5,0.0416,5,False,0.984,False,none,1,0,0
0,-1,0.0,Manager,146.35,0.022,1,False,0.0,True,low,14,1,0
2,25,0.0,Manager,264.62,0.0296,0,False,0.9816,False,none,8,0,0
1,42,0.3468,Employee,181.99,0.0792,2,False,0.8909,False,none,11,0,0
9,9,2.3535,Employee,1064.16,0.3862,0,True,0.7225,True,medium,132,4,1
4,33,0.3501,Contractor,68.68,0.0608,1,False,0.9938,False,none,12,0,0
5,7,0.76,Contractor,109.28,0.114,3,True,0.8658,True,low,26,1,0
3,39,0.5182,Employee,212.78653819892259,0.0788,2,False,0.8976,False,none,14,0,0
2,49,0.2934,Director,1213.31,0.0504,7,False,0.9234,False,none,4,0,0
2,10,0.5584,Employee,336.44,0.0975,2,True,0.9433,False,none,2,0,0
2,40,0.3934,Employee,155.5,0.0514,11,False,0.9528,False,none,13,0,0
21,1,0.0975,Employee,46.11,0.0154,5,False,0.8058,False,none,4,1,1
3,3,0.4238,Manager,381.66,0.0722,4,False,0.8574,False,none,10,0,0
0,-1,0.066,Contractor,15.23,0.0157,9,False,0.0,False,none,9,0,0
0,-1,0.1762,Employee,107.94,0.0513,8,False,0.0,False,none,14,0,0
3,1,0.4385,Employee,228.71,0.0655,8,True,0.9369,False,none,0,0,0
2,55,0.3822,Employee,180.11,0.0795,0,True,0.8823,False,none,12,0,0
0,-1,0.1648,Employee,110.14,0.0405,1,True,0.0,False,none,0,0,0
2,18,0.2148,Director,492.95,0.0,5,False,0.9115,False,none,13,0,0
1,19,0.2875,Employee,112.02,0.0369,13,False,0.8635,False,none,2,0,0
8,3,1.9191,Manager,2000.17,0.2939,0,True,0.5135,True,high,79,4,1
7,19,0.0,Manager,305.82811476118616,0.0426,1,True,0.9689,False,none,2,0,0
1,41,0.7299,Contractor,141.32,0.1428,0,False,0.8561,False,none,7,0,0
2,41,0.3449,Manager,294.53,0.0343,3,False,0.9232,True,low,23,1,0
4,45,0.9622,Employee,301.91,0.0855,17,False,0.9909,False,none,12,0,0
0,-1,0.3041,Manager,288.88,0.0482,1,True,0.0,True,low,33,1,0
0,-1,0.9481,Employee,393.27,0.1415,400,False,0.5634,True,medium,33,3,1
4,18,0.3196,Contractor,63.36,0.0807,22,False,0.9267,False,none,5,0,0
3,40,0.5836,Employee,264.04,0.0854,6,True,0.8872,False,none,4,0,0
3,8,0.4389,Employee,204.53,0.0647,0,False,0.9051,False,none,15,0,0
2,7,0.2454,Manager,226.02,0.031,1,True,0.9013,False,none,5,0,0
1,32,0.1357,Manager,144.52,0.0155,0,True,0.8559,False,none,11,0,0
2,35,0.0,Employee,197.29,0.0631,5,False,0.9143,False,none,13,0,0
1,31,0.5369,Employee,210.18,0.0908,2,False,0.9802,False,none,10,0,0
2,10,0.3297,Director,1089.31,0.0588,9,False,0.8705,False,none,11,0,0
24,1,0.1386,Contractor,28.53,0.031,1,False,0.6236,False,none,8,2,1
1,76,0.8546,Employee,404.22,0.1049,273,True,0.6092,True,medium,47,3,1
2,18,0.0557,Director,154.75,0.0089,5,True,0.8617,False,none,12,0,0
2,9,0.2656,Director,1232.74,0.0857,15,False,0.9456,False,none,3,0,0
2,52,0.4392,Manager,288.7,0.0278,5,False,0.8586,True,low,11,1,0
3,29,0.1807,Employee,85.76,0.0266,5,False,0.8563,True,low,33,1,0
2,30,0.2219,Employee,106.07,0.0369,1,False,0.9944,False,none,1,0,0
4,19,3.4528,Employee,1997.85,0.6561,10,True,0.2778,True,high,176,4,1
2,15,0.5188,Manager,588.4787946300515,0.0708,3,False,0.9255,False,none,13,0,0
1,10,0.2107,Executive,1366.26,0.0325,6,True,0.9773,False,none,9,0,0
1,36,0.5248,Employee,260.47,0.0858,8,False,0.8883,False,none,11,0,0
1,15,0.2313,Manager,247.09,0.0324,18,False,0.9255,False,none,10,0,0
1,49,0.1653,Employee,103.93,0.04,2,False,0.987,False,none,14,0,0
3,36,0.1612,Employee,100.35,0.0266,7,False,0.9002,False,none,3,0,0
40,2,0.0688,Director,124.84,0.0054,1,False,0.8759,False,none,3,1,1
2,42,0.5189,Manager,507.67,0.072,1,False,0.9838,False,none,2,0,0
3,10,0.0984,Employee,51.43,0.0153,1,False,0.969,False,none,7,0,0
3,33,0.3731,Contractor,57.48,0.0719,3,False,0.8643,False,none,9,0,0
4,31,0.0797,Manager,103.95,0.0152,7,True,0.8613,False,none,9,0,0
16,2,0.1388,Manager,140.54,0.0275,3,False,0.7557,False,none,2,3,1
2,57,0.2906,Employee,175.88,0.0679,1,False,0.9814,False,none,6,0,0
2,28,0.1454,Manager,137.93,0.0147,0,False,0.989,False,none,4,0,0
4,3,1.3524,Employee,897.21,0.2994,1,True,0.5853,True,medium,97,5,1
2,27,0.3218,Manager,235.47,0.0318,3,False,0.9409,False,none,4,0,0
1,25,5.0504,Manager,5271.14,0.7631,5,True,0.2676,True,high,103,3,1
3,11,0.3561,Employee,105.51,0.038,7,False,0.8695,False,none,10,0,0
2,31,0.1533,Employee,82.52,0.0268,3,False,0.9258,False,none,8,0,0
8,8,1.4779,Employee,746.93,0.2946,0,True,0.6703,True,high,163,3,1
1,13,0.2329,Employee,114.93,0.0266,13,False,0.9113,False,none,8,0,0
1,22,0.5641,Manager,413.35,0.0424,1,True,0.9225,False,none,8,0,0
1,20,0.624,Manager,509.33,0.1012,12,True,0.8573,False,none,11,0,0
2,51,0.5592,Employee,307.14,0.0898,9,False,0.9235,False,none,8,0,0
32,2,0.312,Employee,125.12,0.0413,4,False,0.8245,False,none,6,3,1
1,56,0.7116,Employee,346.91,0.1058,3,False,0.8598,False,none,11,0,0
4,41,0.748,Director,2943.54,0.1581,0,False,0.8774,False,none,4,0,0
2,37,0.0,Contractor,46.31,0.0469,4,False,0.9533,False,none,15,0,0
0,-1,0.1152,Contractor,19.04,0.025,4,False,0.0,False,none,7,0,0
2,11,7.2204,Manager,8982.71,0.979,11,True,0.4555,True,high,234,5,1
4,2,0.1567,Employee,81.47,0.0256,9,False,0.8938,False,none,7,0,0
2,29,0.168,Employee,71.18,0.0257,3,False,0.9598,False,none,1,0,0
3,52,0.5358,Employee,153.09742887999994,0.0401,0,True,0.9267,False,none,11,0,0
0,-1,1.0451,Executive,3972.73,0.0823,469,False,0.6344,True,medium,31,3,1
6,35,0.3234,Employee,165.14,0.0387,2,False,0.9962,False,none,1,0,0
0,-1,0.5444,Manager,428.65,0.055,0,False,0.0,False,none,3,0,0
2,36,0.5546,Employee,231.2,0.0593,1,False,0.9263,False,none,13,0,0
3,8,0.1417,Employee,63.49,0.021,0,False,0.9283,False,none,4,0,0
0,-1,0.0993,Director,346.56,0.0217,3,False,0.0,False,none,1,0,0
1,10,1.222,Employee,661.16,0.1819,1,True,0.4476,True,high,100,2,1
35,0,0.0696,Employee,37.72,0.0102,4,False,0.792,False,none,15,2,1
2,53,0.2331,Director,651.93,0.0514,4,False,0.9488,False,none,0,0,0
0,-1,0.2387,Employee,123.88,0.04,9,False,0.0,False,none,13,0,0
2,10,0.3322,Employee,210.85,0.0997,5,False,0.9446,False,none,3,0,0
2,2,0.2347,Employee,111.62,0.0359,4,True,0.9739,False,none,5,0,0
3,6,0.166,Manager,128.89,0.0234,5,True,0.8938,False,none,3,0,0
2,4,0.2055,Executive,1130.15,0.0262,1,False,0.8741,True,low,41,1,0
2,16,0.1827,Employee,106.79,0.0284,0,False,0.8698,False,none,4,0,0
1,44,0.7121,Manager,876.46,0.0941,1,True,0.9249,False,none,3,0,0
2,29,0.398,Executive,2339.94,0.0395,7,False,0.9747,False,none,8,0,0
3,19,0.5765,Employee,327.24909979440093,0.1071,0,False,0.8781,False,none,3,0,0
5,6,1.3377,Employee,739.82,0.2007,1,True,0.78,True,medium,56,2,1
1,23,0.3222,Employee,155.74,0.0716,12,True,0.8687,False,none,13,0,0
2,43,0.0,Manager,196.98,0.0254,8,False,0.9206,False,none,5,0,0
0,-1,0.7093,Employee,451.14668558764123,0.1117,5,False,0.0,False,none,11,0,0
3,4,0.5365,Employee,204.63974710861063,0.0412,1,False,0.8683,False,none,2,0,0
0,-1,0.1741,Employee,83.05,0.0293,3,True,0.0,False,none,7,0,0
2,7,0.1843,Director,629.71,0.0246,2,False,0.9106,False,none,0,0,0
6,57,0.1022,Director,217.32,0.0125,0,False,0.9798,False,none,1,0,0
0,-1,0.0,Manager,263.34486357496564,0.0313,3,False,0.0,False,none,12,0,0
0,-1,0.2022,Director,714.66,0.032,13,True,0.0,False,none,6,0,0
2,75,1.2202,Manager,1093.27,0.1079,367,False,0.6325,True,medium,99,2,1
5,21,0.3394,Employee,139.62,0.0346,6,False,0.9002,False,none,12,0,0
1,15,0.0617,Employee,35.34,0.0114,1,False,0.866,False,none,10,0,0
1,42,0.2781,Employee,141.44,0.0395,9,False,0.9447,False,none,1,0,0
1,2,0.0,Employee,138.98,0.0439,0,False,0.8667,False,none,14,0,0
2,29,0.951,Employee,439.16117332667017,0.1367,10,False,0.8858,False,none,9,0,0
1,56,0.3408,Contractor,59.27,0.0557,3,False,0.9378,False,none,12,0,0
3,25,0.5316,Director,1232.85,0.0654,3,False,0.9353,False,none,3,0,0
3,3,0.4083,Manager,418.32,0.0469,3,False,0.9186,False,none,2,0,0
3,45,0.1057,Director,409.04,0.0242,8,False,0.8818,False,none,13,0,0
1,22,0.304,Employee,144.87,0.0575,5,False,0.9573,False,none,4,0,0
2,24,0.0,Manager,219.91,0.0321,1,False,0.9061,False,none,5,0,0
5,26,0.0,Director,5612.6,0.3599,6,False,0.3367,True,high,333,5,1
6,31,0.1324,Director,420.29,0.0231,5,False,0.9234,True,low,46,1,0
1,15,0.1243,Manager,112.64,0.0134,0,False,0.9447,False,none,15,0,0
2,27,0.1405,Director,347.94,0.0156,0,False,0.9468,False,none,4,0,0
1,49,0.4323,Director,1400.08,0.0,1,False,0.9927,False,none,14,0,0
0,-1,0.9346,Employee,434.25,0.1363,402,False,0.7023,True,medium,72,4,1
1,33,0.6784,Employee,425.52,0.1226,5,True,0.8684,False,none,0,0,0
0,-1,0.8688,Employee,301.79,0.1333,204,False,0.5061,True,medium,55,4,1
3,55,0.5242,Employee,270.02,0.0886,9,False,0.8514,False,none,6,0,0
2,20,0.3133,Manager,289.1,0.0359,0,False,0.8876,False,none,4,0,0
4,32,0.1097,Contractor,25.2,0.0349,4,True,0.9288,False,none,3,0,0
1,44,0.3627,Employee,181.98,0.0578,4,False,0.9556,False,none,8,0,0
2,9,0.3924,Manager,368.06,0.0478,10,False,0.9752,False,none,8,0,0
2,17,0.2931,Director,823.05,0.0427,5,False,0.9803,False,none,6,0,0
2,21,0.2596,Employee,142.16,0.0637,0,False,0.8653,True,low,36,1,0
2,55,0.3054,Employee,146.82,0.0415,0,False,0.9622,False,none,7,0,0
2,14,0.364,Employee,219.64,0.1047,4,False,0.9169,False,none,7,0,0
0,-1,0.5889,Employee,159.27767075606542,0.0454,5,False,0.0,False,none,10,0,0
2,40,0.3102,Employee,121.02,0.0418,0,False,0.9001,False,none,8,0,0
0,-1,0.213,Employee,120.39,0.0481,10,True,0.0,False,none,9,0,0
2,34,0.6944,Employee,311.86,0.0773,9,True,0.9869,False,none,3,0,0
4,13,0.4786,Manager,340.76,0.0495,1,False,0.9453,False,none,7,0,0
4,54,0.2809,Director,999.58,0.0462,2,False,0.8513,False,none,0,0,0
2,37,0.2962,Employee,212.52,0.072,0,False,0.9202,False,none,14,0,0
0,-1,0.3104,Contractor,59.46,0.0451,5,False,0.0,False,none,5,0,0
1,37,0.6553,Employee,442.9924069264561,0.1415,11,True,0.8514,False,none,3,0,0
3,5,0.2072,Manager,182.31,0.0228,1,False,0.9332,True,low,40,1,0
1,70,0.8893,Manager,972.61,0.1147,309,True,0.7772,True,medium,94,4,1
1,37,0.1781,Manager,191.89,0.0232,7,False,0.9948,True,low,12,1,0
2,19,0.1326,Employee,55.88,0.0241,2,False,0.9245,False,none,6,0,0
4,21,4.5271,Employee,2262.93,0.8531,7,True,0.4949,True,high,314,3,1
2,54,0.0958,Manager,97.58,0.0129,0,False,0.8984,False,none,12,0,0
35,2,0.1172,Manager,136.15,0.0152,3,True,0.6558,False,none,14,1,1
5,13,0.5078,Director,1292.05,0.0758,1,False,0.9852,False,none,3,0,0
0,-1,0.3153,Employee,206.31,0.0658,10,False,0.0,False,none,3,0,0
3,21,0.0,Employee,67.81,0.0308,16,False,0.8519,False,none,6,0,0
2,57,0.8705,Employee,404.31,0.1383,1,False,0.9941,False,none,12,0,0
10,10,1.0008,Executive,5070.68,0.0936,1,True,0.6418,True,high,71,3,1
1,1,0.5464,Employee,252.80460236901357,0.0912,2,False,0.9518,False,none,1,0,0
1,1,0.1524,Manager,173.5,0.0208,1,False,0.8538,False,none,11,0,0
2,19,0.5122,Employee,255.94814240620795,0.1059,1,False,0.874,False,none,0,0,0
1,4,0.1219,Employee,78.21,0.0224,2,False,0.9988,False,none,9,0,0
1,34,0.6607,Employee,284.0,0.1173,0,False,0.8976,False,none,14,0,0
1,18,0.3714,Contractor,84.87,0.1308,10,False,0.9492,True,low,18,1,0
1,42,0.6714,Manager,552.07,0.066,8,False,0.9012,False,none,15,0,0
3,1,1.179,Manager,1366.24,0.1445,0,True,0.5828,True,high,99,6,1
2,10,0.4599,Employee,229.91,0.0872,1,False,0.9103,False,none,11,0,0
0,-1,1.0955,Employee,438.85,0.139,292,True,0.7988,True,medium,75,2,1
3,48,0.533,Employee,207.63,0.0,10,True,0.9126,False,none,0,0,0
4,39,0.546,Contractor,121.55,0.1011,2,True,0.9191,False,none,12,0,0
5,36,0.7177,Manager,732.84,0.1217,28,False,0.9311,False,none,6,0,0
2,56,0.188,Employee,116.25,0.0511,0,False,0.8638,False,none,9,0,0
3,11,0.6042,Employee,322.52,0.1023,0,False,0.8584,False,none,9,0,0
4,19,0.4222,Employee,278.09,0.0653,10,False,0.984,False,none,15,0,0
3,7,0.6342,Employee,216.29280062173007,0.0466,0,False,0.9014,False,none,6,0,0
3,29,0.1852,Manager,195.67,0.0197,5,False,0.9031,False,none,7,0,0
1,51,0.5396,Employee,177.95731675142804,0.0561,4,True,0.9362,False,none,8,0,0
5,1,0.3552,Employee,185.58,0.0584,1,False,0.8779,False,none,5,0,0
36,0,0.0631,Employee,31.85,0.0086,5,False,0.7576,False,none,19,3,1
0,-1,0.6682,Manager,651.06,0.0899,3,True,0.0,False,none,4,0,0
0,-1,0.8067,Director,2003.06,0.1012,192,False,0.7283,True,medium,90,5,1
4,13,0.3175,Employee,187.4,0.0737,21,False,0.9497,False,none,12,0,0
2,55,0.1122,Employee,62.9,0.0186,0,True,0.9491,False,none,0,0,0
1,48,0.1458,Employee,76.72,0.0277,13,False,0.8942,False,none,1,0,0
1,6,0.5131,Manager,549.47,0.0622,5,False,0.9284,False,none,15,0,0
1,13,0.2801,Employee,151.43,0.0469,1,True,0.9244,True,low,17,1,0
6,36,0.3013,Employee,147.78,0.0488,12,False,0.9067,True,low,48,1,0
1,17,0.0,Employee,7583.65,2.7685,18,False,0.491,True,high,210,4,1
1,38,0.1214,Employee,69.39,0.0281,7,True,0.9476,True,low,12,1,0
1,32,0.1864,Employee,101.57,0.0345,0,False,0.963,False,none,0,0,0
0,-1,0.5193,Director,1083.24,0.0642,11,False,0.0,False,none,0,0,0
2,13,0.1599,Manager,162.24,0.0147,0,False,0.8852,False,none,6,0,0
37,1,0.0768,Employee,33.33,0.0097,3,False,0.781,False,none,17,1,1
3,7,0.8868,Manager,561.8484858259537,0.052,3,False,0.991,False,none,11,0,0
1,12,0.7706,Employee,332.8469601149781,0.1046,32,False,0.8701,False,none,1,0,0
3,50,0.2772,Director,979.82,0.0444,5,True,0.9377,False,none,9,0,0
3,24,0.0,Employee,138.27,0.0795,0,False,0.9994,False,none,12,0,0
4,20,6.6344,Employee,3795.44,1.5351,18,False,0.5698,True,high,302,3,1
1,8,0.139,Employee,87.93,0.0283,3,True,0.8535,False,none,13,0,0
0,-1,0.0,Employee,322.69,0.1339,2,True,0.0,True,low,36,1,0
3,23,0.0,Manager,333.52,0.0,1,False,0.9984,False,none,14,0,0
0,-1,0.1375,Contractor,25.85,0.0301,11,False,0.0,False,none,14,0,0
1,25,0.1597,Employee,84.12,0.0238,0,False,0.9112,False,none,13,0,0
2,91,0.0,Executive,3635.47,0.1152,434,False,0.6446,True,medium,37,4,1
0,-1,0.075,Employee,44.7,0.0151,4,False,0.0,False,none,2,0,0
1,24,0.6908,Manager,769.7052173918488,0.136,16,False,0.9143,False,none,5,0,0
3,10,0.4756,Employee,259.06,0.0834,5,False,0.8888,False,none,8,0,0
3,38,0.1793,Employee,96.96,0.0219,0,False,0.901,False,none,14,0,0
3,55,0.2042,Executive,1000.55,0.0258,3,True,0.9514,False,none,7,0,0
2,55,0.2504,Executive,913.36,0.0235,1,False,0.897,True,low,11,1,0
3,32,0.7383,Contractor,133.96,0.1634,1,False,0.8845,False,none,7,0,0
0,-1,0.2826,Manager,308.46,0.0555,2,True,0.0,False,none,9,0,0
2,1,0.9807,Manager,822.2628260848097,0.1223,1,True,0.8505,False,none,11,0,0
2,47,0.4395,Contractor,104.92,0.1451,0,False,0.9119,False,none,3,0,0
1,34,0.1547,Employee,81.47,0.0369,6,False,0.8799,False,none,14,0,0
2,3,0.6062,Director,1773.8036868001905,0.0808,0,False,0.9204,False,none,7,0,0
4,31,0.0511,Employee,27.09,0.0092,2,False,0.9686,False,none,0,0,0
2,22,0.5712,Manager,585.5,0.0752,5,False,0.8746,False,none,14,0,0
1,46,0.3885,Employee,216.18,0.0557,3,False,0.8584,False,none,14,0,0
32,1,0.0033,Executive,14.55,0.0003,2,True,0.8983,False,none,12,1,1
1,7,0.0,Employee,267.64,0.0,11,False,0.9057,False,none,4,0,0
2,27,0.1715,Employee,68.33,0.025,12,False,0.984,False,none,9,0,0
40,2,0.0124,Executive,46.62,0.0007,3,True,0.7861,False,none,11,3,1
2,13,0.5295,Employee,267.22,0.1615,3,False,0.9357,False,none,11,0,0
2,8,0.3616,Manager,288.49,0.0479,3,True,0.9412,False,none,12,0,0
1,40,0.225,Employee,134.99,0.0728,13,False,0.9651,False,none,15,0,0
3,45,0.4549,Employee,252.77,0.0959,5,False,0.9395,False,none,1,0,0
0,-1,0.1285,Employee,60.78,0.0166,6,False,0.0,False,none,12,0,0
0,-1,0.1985,Employee,88.61,0.0248,3,False,0.0,False,none,8,0,0
0,-1,0.4571,Director,1312.2,0.0665,1,True,0.0,True,low,28,1,0
1,48,0.3974,Employee,205.27,0.0599,0,True,0.8507,False,none,11,0,0
1,36,0.1438,Employee,59.63,0.0332,1,False,0.9285,False,none,4,0,0
2,59,0.239,Employee,117.94,0.0477,3,False,0.9308,False,none,0,0,0
0,-1,0.0,Manager,234.84,0.0204,0,False,0.0,True,low,40,1,0
0,-1,0.5518,Manager,458.31474106210277,0.0885,15,False,0.0,False,none,1,0,0
1,37,0.2004,Employee,85.71,0.032,23,False,0.9414,False,none,6,0,0
0,-1,0.1493,Manager,138.49,0.025,0,False,0.0,False,none,2,0,0
2,11,0.2607,Executive,1315.31,0.0249,0,False,0.8534,False,none,5,0,0
1,41,0.2601,Employee,163.55,0.0523,5,False,0.8643,False,none,4,0,0
4,46,0.1715,Employee,101.76,0.0294,3,False,0.9003,False,none,13,0,0
2,9,0.9805,Employee,495.49248176795254,0.1735,11,False,0.8887,False,none,13,0,0
2,29,0.2684,Executive,1399.15,0.0221,6,False,0.8916,False,none,6,0,0
1,2,0.4199,Manager,492.14,0.0762,8,False,0.8514,False,none,1,0,0
2,52,0.5117,Director,1273.027409061898,0.0571,1,False,0.9967,False,none,2,0,0
2,11,0.1614,Employee,63.42,0.0279,2,False,0.8851,False,none,8,0,0
1,23,0.1767,Manager,209.36,0.0223,1,False,0.973,False,none,10,0,0
2,23,0.0933,Manager,91.6,0.0116,12,False,0.8532,False,none,14,0,0
